task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M1 nominal helix,29,PHSEA,0.8784987438148811,0.011095588633340021,164,0.9156862201466602,0.042892410492647214,0.07337497209343131,33.385612646800844,0.5946514465910084,18.54565820598062,200
M1 nominal helix,30,PHSEA,0.8991900860860491,0.006923602298808925,167,0.9415824038166468,0.05108179873098679,0.06527378706452347,31.5297451864835,0.5930198909989883,17.607005523364776,200
M1 nominal helix,1,MSAEA-DM,0.8830430425754963,0.01187500016346631,166,0.897398675420299,0.05001424919559727,0.07655188117858489,31.562619899108427,0.657848184522624,18.99531059368312,200
M1 nominal helix,2,MSAEA-DM,0.8781558254821769,0.010940904106241076,177,0.889753339636293,0.05799828587214145,0.07349369715054921,33.089054713795704,0.6585923427265946,20.275499764742147,200
M1 nominal helix,3,MSAEA-DM,0.8785170890911238,0.011710008121105562,190,0.8823033614967897,0.06188972991077872,0.06979342290352246,31.170761870296495,0.6464753051364814,20.957421366185677,200
M1 nominal helix,4,MSAEA-DM,0.882752087720545,0.011552301193108757,170,0.8918400382396018,0.06713833713988827,0.06728184695558705,30.71248053703625,0.6745117090909843,18.583854145645933,200
M1 nominal helix,5,MSAEA-DM,0.8688974481673807,0.011614708299954842,169,0.8959435029363759,0.06867186816881567,0.06694434396637527,32.39724912942711,0.6568039983881889,19.91848660750152,200
M1 nominal helix,6,MSAEA-DM,0.8678419497653894,0.011420443288794236,171,0.8776723687446413,0.046513205118300864,0.07600607133044285,31.517023938223833,0.631432995828404,19.351260052914668,200
M1 nominal helix,7,MSAEA-DM,0.8712204170249385,0.011520885740271125,164,0.8723399315008615,0.06086113895186777,0.07514402244965059,28.113641088894042,0.6508375197735011,19.038083410343567,200
M1 nominal helix,8,MSAEA-DM,0.866823532831646,0.013446020909927343,186,0.8970090280253,0.06352086468602668,0.0674192661409875,32.74748813390611,0.6605277158504681,21.039495025600665,200
M1 nominal helix,9,MSAEA-DM,0.8707518288392418,0.01056229064166792,176,0.8825280717315436,0.058711873216592686,0.0696888806355372,33.13480630187373,0.6709382371321758,20.265080603313685,200
M1 nominal helix,10,MSAEA-DM,0.8799878547297596,0.011600983555907688,175,0.8908333924210405,0.06045512138069892,0.0686071435892148,30.03078506283975,0.6830042553748705,18.774124094053676,200
M1 nominal helix,11,MSAEA-DM,0.8797593840954323,0.012345544156439165,176,0.9135975758266559,0.06615833423036586,0.06904609151492742,31.92394339389566,0.6338188935760387,20.44791326132278,200
M1 nominal helix,12,MSAEA-DM,0.8856396081971205,0.01127314899263609,176,0.8801167453863806,0.051095232725819444,0.06556083441130237,34.752576614267404,0.6256750994406474,19.678556686224113,200
M1 nominal helix,13,MSAEA-DM,0.8642150914218835,0.014635996107317861,169,0.8947364578737124,0.062294558078268024,0.08287012531502425,32.18370108741856,0.6679515447416661,20.661660456095856,200
M1 nominal helix,14,MSAEA-DM,0.88136499967714,0.009167793255798317,176,0.8924078694380634,0.052571450172686905,0.08094593065307278,32.37599136684063,0.6550945476321895,21.179681428646347,200
M1 nominal helix,15,MSAEA-DM,0.8809186858082095,0.010210252010997112,184,0.8777249885753429,0.05456773671873674,0.07289056646695986,34.25458288055557,0.6852756900564584,19.30223652916768,200
M1 nominal helix,16,MSAEA-DM,0.8766214951129089,0.010356266308784334,172,0.8912512151503962,0.057233605022555895,0.08155673366919126,32.718794425337734,0.6692757285436703,19.10732848587084,200
M1 nominal helix,17,MSAEA-DM,0.8870422457183471,0.013279222545560446,160,0.8817303462284177,0.06267474741894766,0.0714494068242912,31.65560007249855,0.6506961615715172,20.1995254465109,200
M1 nominal helix,18,MSAEA-DM,0.8752846616569043,0.012744596343957559,168,0.9068178103802521,0.0667743912953121,0.06422900299363642,33.24804803544679,0.6555777357653189,19.511994959916187,200
M1 nominal helix,19,MSAEA-DM,0.8778885918651931,0.009094360922299474,180,0.883345187606706,0.05798606805235133,0.07617207288205287,35.75227712533342,0.6249819815353868,20.041070578166284,200
M1 nominal helix,20,MSAEA-DM,0.8757364307943719,0.009355353541618178,179,0.8701153036542086,0.05960421019620164,0.07035410699481962,31.536500885998308,0.6658048846693051,18.35394414562783,200
M1 nominal helix,21,MSAEA-DM,0.8796021756498813,0.011389410093158926,173,0.9004929424577633,0.05488688212092145,0.07114340177561446,34.554697394551994,0.588543811303261,19.380201120328753,200
M1 nominal helix,22,MSAEA-DM,0.8655455877034222,0.012202616593941505,178,0.8560833051584475,0.07207015233359597,0.08428482338745254,30.90004643370776,0.6466287287067934,20.671362845053274,200
M1 nominal helix,23,MSAEA-DM,0.8752182064531185,0.01288188373167866,178,0.8794288651946465,0.07447189289337453,0.07196270211479955,34.90373874648828,0.6709914566084796,18.717972177521695,200
M1 nominal helix,24,MSAEA-DM,0.8729638826717847,0.013445077818914675,175,0.8955722391941722,0.07006827845731828,0.06365540878806324,34.73677310230333,0.6507179722116586,19.542908316181666,200
M1 nominal helix,25,MSAEA-DM,0.8814424643444526,0.012045494229722295,182,0.8884602423684808,0.05315566871131661,0.0747460103154793,31.713933698428704,0.6846701920456627,20.19891297403276,200
M1 nominal helix,26,MSAEA-DM,0.8817379800687657,0.011867841943011983,175,0.9063821458698484,0.05302856512239046,0.07124000976707277,33.080423994529774,0.6862796179630121,19.410327881057018,200
M1 nominal helix,27,MSAEA-DM,0.8742592390959817,0.01285041211109694,176,0.8975679054634907,0.060590370747774736,0.0749152989107759,32.497803456724775,0.662648221764628,20.737618077082093,200
M1 nominal helix,28,MSAEA-DM,0.879992931068475,0.01219073559974253,179,0.9261713464290219,0.04780001685834995,0.07488282542906467,34.20265999041238,0.6579851792305113,19.52355726395961,200
M1 nominal helix,29,MSAEA-DM,0.8814592401038458,0.010703496435574798,172,0.9031489821385733,0.05022456773925774,0.07538417700378007,31.327782291235,0.6692667716075394,19.616216706741525,200
M1 nominal helix,30,MSAEA-DM,0.887335535898856,0.011373969632318662,189,0.8766038040961074,0.06647568595846437,0.06928038424606695,34.72470225667658,0.626026549197639,20.49622841441146,200
M1 nominal helix,1,AS-SMEA,0.8857280930914396,0.011122417281232708,178,0.9143097465933562,0.06659582363794676,0.06696705872945959,33.92460733084242,0.714487178883674,18.884413427921128,200
M1 nominal helix,2,AS-SMEA,0.8855455205054328,0.01086208700835152,168,0.9233953859915586,0.04420307106615822,0.07305364938680715,33.55018800890645,0.6219587798692641,18.953227076713194,200
M1 nominal helix,3,AS-SMEA,0.8788197328924813,0.01128887573886312,174,0.8878109028020911,0.0661016299519137,0.07449577749595296,34.51657587336772,0.6778757142594845,20.555165446051817,200
M1 nominal helix,4,AS-SMEA,0.8882573846806275,0.008116872044766115,170,0.8922361043605401,0.055570090541144916,0.07226782038058761,33.63985315927428,0.6429829562999445,20.872962267261276,200
M1 nominal helix,5,AS-SMEA,0.8805110339721953,0.011395827530227423,177,0.8840903357523996,0.0532474924025652,0.07322278149251775,33.11022390768165,0.67974060430915,20.17542117883233,200
M1 nominal helix,6,AS-SMEA,0.8974196557715212,0.011609685541437466,170,0.8908593651564688,0.047946829500577826,0.04590058358357545,33.982756977458706,0.6028697711161234,20.108507296565882,200
M1 nominal helix,7,AS-SMEA,0.8954514696991338,0.007738727814036197,186,0.8821385159022379,0.047054307061228776,0.08178650908734894,35.52992640243391,0.6491387864121635,19.806110994105765,200
M1 nominal helix,8,AS-SMEA,0.8952938995698708,0.010693946785696762,168,0.8815275692174765,0.0565702273834111,0.06806802945941876,33.5785118422294,0.6032401589791822,20.313064215497487,200
M1 nominal helix,9,AS-SMEA,0.880526862666673,0.009457716356350754,173,0.9005972572086964,0.051532628543043364,0.06828214355346422,32.97390018866915,0.6302349891194419,20.552363299402394,200
M1 nominal helix,10,AS-SMEA,0.8816311200600999,0.011800028947032316,157,0.8956034807004749,0.06098150828724205,0.06838487264821783,33.15396060573545,0.6848670097971229,19.964516254346226,200
M1 nominal helix,11,AS-SMEA,0.8839747929049437,0.011100065172577884,172,0.9350641073682753,0.05122835032319637,0.059212932417707025,34.43447119315535,0.6294479999393232,20.945381703207747,200
M1 nominal helix,12,AS-SMEA,0.8885699076924292,0.009195407598218045,180,0.9037001303242501,0.061931519168304944,0.07809118390548345,34.000319911118034,0.6432077205656277,18.796948781240246,200
M1 nominal helix,13,AS-SMEA,0.8802034495291742,0.009703000677968143,175,0.8891230046408192,0.05403950972582342,0.0673011419252625,35.11539285555017,0.6694979830172416,19.90388186089541,200
M1 nominal helix,14,AS-SMEA,0.8718797550297794,0.013799127632242756,163,0.909768154312254,0.04705099538289664,0.08443502048295169,31.960000358518872,0.652338831841589,20.29871693720869,200
M1 nominal helix,15,AS-SMEA,0.8846068544654767,0.011156446007150184,175,0.8877826911268948,0.05524398507747869,0.07171164660836693,34.23172041320477,0.6256275734108956,18.878240461371444,200
M1 nominal helix,16,AS-SMEA,0.8797385732913953,0.011061991282810575,169,0.8875821865841174,0.05439015147372392,0.0739427702749895,33.83853088214995,0.6713227869246793,19.96572986306731,200
M1 nominal helix,17,AS-SMEA,0.8863422030801372,0.010777646574363597,176,0.8918838001387672,0.053847917729462395,0.07003921597293361,33.261948948398725,0.6776771826549858,19.40826966075091,200
M1 nominal helix,18,AS-SMEA,0.8948162107663258,0.008347823881543037,176,0.89695125699989,0.05438445683815789,0.052901362768853384,34.80219622943736,0.6810562230039079,19.36807277701793,200
M1 nominal helix,19,AS-SMEA,0.8883873074768482,0.011727892181839393,172,0.8868191273956747,0.04287351730706706,0.0667651742158252,33.114765600144025,0.6522510455473877,21.047662743734627,200
M1 nominal helix,20,AS-SMEA,0.8795400558510958,0.010986613044532193,179,0.9166861587404597,0.06185731914131361,0.07195032418487853,29.26281726716176,0.6547868716442193,18.42136659593271,200
M1 nominal helix,21,AS-SMEA,0.8910169866351527,0.011119016751784434,181,0.9123733094883373,0.058233703012728705,0.07425968710317449,34.054790862573746,0.6375430280237001,18.71371354530014,200
M1 nominal helix,22,AS-SMEA,0.8748801259880034,0.010719472551113027,174,0.8925983683368509,0.05014231235113488,0.07869466572433886,32.54953502348415,0.6835895600609077,18.171737228923103,200
M1 nominal helix,23,AS-SMEA,0.8818595726752867,0.011267411791156826,175,0.8606540311880767,0.04833465122615669,0.0771681602213175,36.84644406326849,0.6026142154987411,19.3073037034165,200
M1 nominal helix,24,AS-SMEA,0.8889597512609194,0.012588594832165177,174,0.8775089874143086,0.05120799168661739,0.06549943808555286,32.29009181472849,0.669353185808693,18.187487010602915,200
M1 nominal helix,25,AS-SMEA,0.8859637181406436,0.011466010311057583,175,0.8830069382079098,0.059789001096477806,0.07349901842508826,33.23721951965483,0.6785847057898076,19.917508815911404,200
M1 nominal helix,26,AS-SMEA,0.8783405942817542,0.012330192794657526,176,0.9240643113461877,0.06034476667124343,0.07225256215588567,33.28905155044886,0.6527940121493858,19.583676249472738,200
M1 nominal helix,27,AS-SMEA,0.8888081156801794,0.01302469475864731,180,0.8909889591919166,0.062351841041064664,0.08073043189282564,34.15253933640783,0.6197502855333159,19.787027891460315,200
M1 nominal helix,28,AS-SMEA,0.8845404478622955,0.008972852637107148,181,0.8662474901555867,0.05551722675882989,0.07354206504186796,32.97620658049323,0.633884759667581,20.313768816117225,200
M1 nominal helix,29,AS-SMEA,0.8867561818386144,0.011776870026587463,172,0.8855839311782915,0.05962792292061382,0.07016109308828393,34.17975863368644,0.6484923934172154,19.00864635294637,200
M1 nominal helix,30,AS-SMEA,0.8885865748606042,0.012184295302633154,171,0.8777555210345936,0.05923579420366925,0.06734839507484093,34.927378535946794,0.6704316176606334,20.054624739698994,200
M1 nominal helix,1,B2 direct screening,0.8797919964304157,0.011662491251989083,194,0.8895290776962862,0.06724846107674025,0.08213918192097203,33.81168888152748,0.680891597359203,15.20591123434269,200
M1 nominal helix,2,B2 direct screening,0.8712039097656343,0.01404254227536617,189,0.8866973170942338,0.06396543038165918,0.07388041577205753,31.109893012904294,0.6592732416511304,15.7391275918102,200
M1 nominal helix,3,B2 direct screening,0.8677387880900103,0.012850326588149913,182,0.8881948423732925,0.0633855280999233,0.06284329665329809,30.75018346894955,0.6742199288920944,13.379664483416125,200
M1 nominal helix,4,B2 direct screening,0.8624095471538246,0.011576126985237817,189,0.9144546672042909,0.05911015598877979,0.0795304247628474,31.446626539227314,0.6521436583271496,15.704305578346016,200
M1 nominal helix,5,B2 direct screening,0.8705489755616185,0.012877837987002979,183,0.9115588282171453,0.06787108167850958,0.0761429280682347,29.89185573861597,0.6474854594280899,14.035873368645486,200
M1 nominal helix,6,B2 direct screening,0.8853794746050591,0.011972212748964895,179,0.9009600793081297,0.06355706633992024,0.07316664217264823,34.02327082788457,0.6525907635801104,13.476086243042221,200
M1 nominal helix,7,B2 direct screening,0.8794177279298768,0.011799055180472936,187,0.8889946600197386,0.06880180690075362,0.07740300309236244,34.8484177150052,0.6605641650809333,14.335141580490413,200
M1 nominal helix,8,B2 direct screening,0.8848988541756515,0.01144552819918549,176,0.903041385957496,0.05310362718000401,0.06752268225088168,34.38372308737666,0.6200635164757029,14.323244611546588,200
M1 nominal helix,9,B2 direct screening,0.8778126151751316,0.01309713084902028,171,0.8806292621192799,0.07080292013222782,0.07603930005281484,34.50897045315667,0.6551261582828697,13.883961831025987,200
M1 nominal helix,10,B2 direct screening,0.8761134273769889,0.015531050113520479,193,0.8862226458858148,0.07920758426330939,0.07487171935933494,33.17200783784399,0.6654215953459339,13.344889912002843,200
M1 nominal helix,11,B2 direct screening,0.8736028424522747,0.011782601562735223,182,0.877957583423919,0.06257887381195323,0.07214670429517475,30.592654883308402,0.6510153958283108,15.664730702297256,200
M1 nominal helix,12,B2 direct screening,0.8820217745223689,0.008365627206153985,183,0.9084280395276308,0.06799717757210492,0.06750621285328234,34.31458993769619,0.6728947870546697,14.466806220434302,200
M1 nominal helix,13,B2 direct screening,0.8827946899950535,0.011813532350864065,185,0.9013706913755222,0.05791079992515686,0.0723494667510473,35.11506804710237,0.6716567907956495,13.649258003932538,200
M1 nominal helix,14,B2 direct screening,0.8737571322584854,0.013238506052574166,182,0.8942354563929265,0.06400917911206043,0.07939002505608067,34.618536492546056,0.6544254055928067,13.808381423938995,200
M1 nominal helix,15,B2 direct screening,0.877755077643559,0.011186861836956694,186,0.8700494709559327,0.06118073507521517,0.07584585147269551,31.78265651612084,0.6500253755278448,14.130652867764603,200
M1 nominal helix,16,B2 direct screening,0.8796476101140621,0.011272898657727591,180,0.8934477429417678,0.06861552900105666,0.06788909601547986,32.97979942212628,0.6715743297234483,14.862809792278185,200
M1 nominal helix,17,B2 direct screening,0.8720520890974306,0.012945899336615864,194,0.8913827064107906,0.07278694117030479,0.06955568387045827,29.780226027514615,0.6417407704889908,12.634115521191866,200
M1 nominal helix,18,B2 direct screening,0.8815540348671023,0.014711830743717631,184,0.8816334130187649,0.05998364089615064,0.07093759461185792,35.064863712370965,0.6762945238337117,14.486192999907892,200
M1 nominal helix,19,B2 direct screening,0.8895140058080778,0.013542558826635548,190,0.8945526031036054,0.0643558680534803,0.07091662601950609,35.19986666609075,0.5860003961019076,13.391560064820842,200
M1 nominal helix,20,B2 direct screening,0.879447013187302,0.009579620751902631,185,0.9063600174049016,0.05500152697330039,0.08519439869202074,30.681882016623668,0.6452117633152126,13.861740558262948,200
M1 nominal helix,21,B2 direct screening,0.8675735675307414,0.010120807763273985,184,0.8932990864596033,0.0677565395770619,0.07742249313730766,33.65900245193471,0.6652122703191208,13.986158736251287,200
M1 nominal helix,22,B2 direct screening,0.8694839444877591,0.01472142681411968,194,0.8808666444104325,0.05698618153040326,0.07832971785728003,33.190923634792,0.6624650680777212,13.70528774207801,200
M1 nominal helix,23,B2 direct screening,0.868349424591192,0.013161646822728149,178,0.8899072958121172,0.06348915655567355,0.07636101306137527,30.85920365277497,0.6463928184966872,13.366073176099023,200
M1 nominal helix,24,B2 direct screening,0.8715856719687479,0.013764856494146207,186,0.8719473017568756,0.06574134069826754,0.07196599967547027,31.01069557677747,0.6646126274677839,14.813466651630208,200
